    3366  ! number of record (species) in the file
! data generated using SIMPOL SAR
! 1st line give the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GNK5001   2.592E-06    71.0
GHK5000   1.442E-06    71.3
GDK6000   6.973E-06    70.4
GAK6000   4.600E-08    83.4
GGK6000   5.567E-07    77.4
GPK6000   7.071E-07    64.0
GDK5000   1.854E-05    66.0
GAK5001   1.223E-07    79.0
GGK5001   1.480E-06    73.0
GPK5001   1.880E-06    59.6
GDK6007   8.071E-07    70.1
GPK6005   8.186E-08    63.7
GDO3000   1.131E-03    57.5
GVK3000   2.174E-05    62.1
GAO3000   7.463E-06    70.4
GGO3000   9.033E-05    64.5
GPO3000   1.147E-04    51.1
GED4000   2.798E-05    67.5
GHK4001   2.513E-08    83.7
GDK6004   4.571E-08    87.3
