 0.000041528804  GH2003   CH(NO2)(OOH)CO(OOH)                                                                                                       GHV            
 0.000112240011  PH2003   CH(NO2)(OOH)CO(OONO2)                                                                                                     PHV            
 0.000082442760  HD300B   CH(NO2)(OOH)COCHO                                                                                                         HDVK           
 0.000023084603  PH300R   CH(NO2)(OOH)COCO(OONO2)                                                                                                   PHVK           
 0.000000306431  HN300P   CH(OH)(NO2)CH(ONO2)CH2(OOH)                                                                                               HNVO           
 0.000000148518  HD300A   CH(OH)(NO2)CH(OOH)CHO                                                                                                     HDVO           
 0.000000571790  HV2002   CH(OH)(NO2)CH2(OOH)                                                                                                       HVO            
 0.000000252635  NV3002   CH(OH)(NO2)CH2CH2(ONO2)                                                                                                   NVO            
 0.000001631458  HV3001   CH(OH)(NO2)CH2CH2(OOH)                                                                                                    HVO            
 0.000001185203  DV3001   CH(OH)(NO2)CH2CHO                                                                                                         DVO            
 0.000000187241  GV3001   CH(OH)(NO2)CH2CO(OOH)                                                                                                     GVO            
 0.000000563869  PV3001   CH(OH)(NO2)CH2CO(OONO2)                                                                                                   PVO            
 0.000000797601  DV2001   CH(OH)(NO2)CHO                                                                                                            DVO            
 0.000000120774  AV2001   CH(OH)(NO2)CO(OH)                                                                                                         AVO            
 0.000000365320  GV2001   CH(OH)(NO2)CO(OOH)                                                                                                        GVO            
 0.000001122400  PV2001   CH(OH)(NO2)CO(OONO2)                                                                                                      PVO            
 0.000000959649  HV3004   CH(OH)(NO2)COCH2(OOH)                                                                                                     HVKO           
 0.000000452673  DV3003   CH(OH)(NO2)COCHO                                                                                                          DVKO           
 0.000000078588  HO2003   CH(OH)(OH)CH2(OOH)                                                                                                        HOO            
 0.000000073038  HO3007   CH(OH)(OH)CH2CH2(OOH)                                                                                                     HOO            
 0.000000156927  DO2001   CH(OH)(OH)CHO                                                                                                             DOO            
 0.000000082718  GO2001   CH(OH)(OH)CO(OOH)                                                                                                         GOO            
 0.000001133642  PO2001   CH(OH)(OH)CO(OONO2)                                                                                                       POO            
 0.000000057856  HK3003   CH(OH)(OH)COCH2(OOH)                                                                                                      HKOO           
 0.000006659376  NN3009   CH(OH)(ONO2)CH(ONO2)CHO                                                                                                   NNDO           
 0.000068844352  NN400K   CH(OH)(ONO2)CH(ONO2)COCHO                                                                                                 NNDKO          
 0.000001298119  HN2004   CH(OH)(ONO2)CH2(OOH)                                                                                                      HNO            
 0.000001202474  HN300M   CH(OH)(ONO2)CH2CH2(OOH)                                                                                                   HNO            
 0.000000514571  ND3007   CH(OH)(ONO2)CH2CHO                                                                                                        NDO            
 0.000013588019  PN3007   CH(OH)(ONO2)CH2CO(OONO2)                                                                                                  PNO            
 0.000006685130  ND2001   CH(OH)(ONO2)CHO                                                                                                           NDO            
 0.000001784435  GN2001   CH(OH)(ONO2)CO(OOH)                                                                                                       GNO            
 0.000010980957  PN2001   CH(OH)(ONO2)CO(OONO2)                                                                                                     PNO            
 0.000000376929  HN300c   CH(OH)(ONO2)COCH2(OOH)                                                                                                    HNKO           
 0.000005175493  ND300A   CH(OH)(ONO2)COCHO                                                                                                         NDKO           
 0.000000275504  HD3008   CH(OH)(OOH)CH(OH)CHO                                                                                                      HDOO           
 0.000000166382  GH300I   CH(OH)(OOH)CH(OH)CO(OOH)                                                                                                  GHOO           
 0.000000440204  PH300L   CH(OH)(OOH)CH(OH)CO(OONO2)                                                                                                PHOO           
 0.000002066265  HN300Q   CH(OH)(OOH)CH(ONO2)CHO                                                                                                    HNDO           
 0.000001240019  GH300F   CH(OH)(OOH)CH(ONO2)CO(OOH)                                                                                                GHNO           
 0.000005498705  PH300I   CH(OH)(OOH)CH(ONO2)CO(OONO2)                                                                                              PHNO           
 0.000022519900  HH300Q   CH(OH)(OOH)CH(OOH)CHO                                                                                                     HHDO           
 0.000016638209  GH300G   CH(OH)(OOH)CH(OOH)CO(OOH)                                                                                                 GHHO           
 0.000044020365  PH300J   CH(OH)(OOH)CH(OOH)CO(OONO2)                                                                                               PHHO           
 0.000025982067  HD3005   CH(OH)(OOH)CH2CHO                                                                                                         HDO            
 0.000010298263  GH3009   CH(OH)(OOH)CH2CO(OOH)                                                                                                     GHO            
 0.000031012783  PH300A   CH(OH)(OOH)CH2CO(OONO2)                                                                                                   PHO            
 0.000177880776  HD2001   CH(OH)(OOH)CHO                                                                                                            HDO            
 0.000068076069  GH2001   CH(OH)(OOH)CO(OOH)                                                                                                        GHO            
 0.000183989377  PH2001   CH(OH)(OOH)CO(OONO2)                                                                                                      PHO            
 0.000017501879  HD3007   CH(OH)(OOH)COCHO                                                                                                          HDKO           
 0.000005591933  GH300H   CH(OH)(OOH)COCO(OOH)                                                                                                      GHKO           
 0.000002364939  PH300K   CH(OH)(OOH)COCO(OONO2)                                                                                                    PHKO           
 0.000000178070  HN300T   CH(ONO2)(OOH)CH(OH)CHO                                                                                                    HNDO           
 0.000000301865  GH300L   CH(ONO2)(OOH)CH(OH)CO(OOH)                                                                                                GHNO           
 0.000000743529  PH300O   CH(ONO2)(OOH)CH(OH)CO(OONO2)                                                                                              PHNO           
 0.003598068143  HN300R   CH(ONO2)(OOH)CH(ONO2)CHO                                                                                                  HNND           
 0.001011535778  GH300D   CH(ONO2)(OOH)CH(ONO2)CO(OOH)                                                                                              GHNN           
 0.002733880480  PH300D   CH(ONO2)(OOH)CH(ONO2)CO(OONO2)                                                                                            PHNN           
 0.000077733555  HN400c   CH(ONO2)(OOH)CH(ONO2)COCHO                                                                                                HNNDK          
 0.000017806993  HH300R   CH(ONO2)(OOH)CH(OOH)CHO                                                                                                   HHND           
 0.000030186463  GH300J   CH(ONO2)(OOH)CH(OOH)CO(OOH)                                                                                               GHHN           
 0.000074352936  PH300M   CH(ONO2)(OOH)CH(OOH)CO(OONO2)                                                                                             PHHN           
 0.000135700943  HN3007   CH(ONO2)(OOH)CH2CHO                                                                                                       HND            
 0.000038941364  GH300A   CH(ONO2)(OOH)CH2CO(OOH)                                                                                                   GHN            
 0.000105246929  PH300B   CH(ONO2)(OOH)CH2CO(OONO2)                                                                                                 PHN            
 0.003598068143  HN2001   CH(ONO2)(OOH)CHO                                                                                                          HND            
 0.000406295412  GH2002   CH(ONO2)(OOH)CO(OOH)                                                                                                      GHN            
 0.001098095707  PH2002   CH(ONO2)(OOH)CO(OONO2)                                                                                                    PHN            
 0.003099540629  HN300S   CH(ONO2)(OOH)COCHO                                                                                                        HNDK           
 0.000394745669  GH300K   CH(ONO2)(OOH)COCO(OOH)                                                                                                    GHNK           
 0.001066880187  PH300N   CH(ONO2)(OOH)COCO(OONO2)                                                                                                  PHNK           
 0.000000000000  CH2OH2   CH2(OH)(OH)                                                                                                                              
 1.000000000000  COHOOH   CH2(OH)(OOH)                                                                                                              HO             
 0.005685196134  ED2001   CH2(OH)-O-CHO                                                                                                             DOE            
 0.000000164293  HN300e   CH2(OH)C(OH)(OOH)CH2(ONO2)                                                                                                HNOO           
 0.000000326963  HH300e   CH2(OH)C(OH)(OOH)CH2(OOH)                                                                                                 HHOO           
 0.000000162494  HD300F   CH2(OH)C(OH)(OOH)CHO                                                                                                      HDOO           
 0.000000257233  PH300H   CH2(OH)C(OH)(OOH)CO(OONO2)                                                                                                PHOO           
 0.000025822736  HV2003   CH2(OH)CH(NO2)(OOH)                                                                                                       HVO            
 0.000000258227  VO2001   CH2(OH)CH(OH)(NO2)                                                                                                        VOO            
 0.000014202505  HO2001   CH2(OH)CH(OH)(OOH)                                                                                                        HOO            
 0.000000153792  HV3006   CH2(OH)CH(OH)CH(NO2)(OOH)                                                                                                 HVOO           
 0.000000143086  HO3006   CH2(OH)CH(OH)CH(OH)(OOH)                                                                                                  HOOO           
 0.000000157431  HO4005   CH2(OH)CH(OH)CH(OH)CH(OH)(OOH)                                                                                            HOOOO          
 0.000000580486  HO5005   CH2(OH)CH(OH)CH(OH)CH(OH)CH2(OOH)                                                                                         HOOOO          
 0.000003445438  DO5005   CH2(OH)CH(OH)CH(OH)CH(OH)CHO                                                                                              DOOOO          
 0.000000710288  AO5003   CH2(OH)CH(OH)CH(OH)CH(OH)CO(OH)                                                                                           AOOOO          
 0.000001197067  GO5004   CH2(OH)CH(OH)CH(OH)CH(OH)CO(OOH)                                                                                          GOOOO          
 0.000006883346  PO5003   CH2(OH)CH(OH)CH(OH)CH(OH)CO(OONO2)                                                                                        POOOO          
 0.000015046620  NO5006   CH2(OH)CH(OH)CH(OH)CH(ONO2)CH2(OH)                                                                                        NOOOO          
 0.000011311788  NN500L   CH2(OH)CH(OH)CH(OH)CH(ONO2)CH2(ONO2)                                                                                      NNOOO          
 0.001245415622  ND500D   CH2(OH)CH(OH)CH(OH)CH(ONO2)CHO                                                                                            NDOOO          
 0.000384211837  AN500F   CH2(OH)CH(OH)CH(OH)CH(ONO2)CO(OH)                                                                                         ANOOO          
 0.000013645405  ND600l   CH2(OH)CH(OH)CH(OH)CH(ONO2)COCHO                                                                                          NDKOOO         
 0.000031279855  GN600X   CH2(OH)CH(OH)CH(OH)CH(ONO2)COCO(OOH)                                                                                      GNKOOO         
 0.001789675184  PN600g   CH2(OH)CH(OH)CH(OH)CH(ONO2)COCO(OONO2)                                                                                    PNKOOO         
 0.000661990336  HD500D   CH2(OH)CH(OH)CH(OH)CH(OOH)CHO                                                                                             HDOOO          
 0.000124480019  AH500O   CH2(OH)CH(OH)CH(OH)CH(OOH)CO(OH)                                                                                          AHOOO          
 0.000277413218  GH500M   CH2(OH)CH(OH)CH(OH)CH(OOH)CO(OOH)                                                                                         GHOOO          
 0.001513954784  PH500M   CH2(OH)CH(OH)CH(OH)CH(OOH)CO(OONO2)                                                                                       PHOOO          
 0.001808315204  PH601m   CH2(OH)CH(OH)CH(OH)CH(OOH)COCO(OONO2)                                                                                     PHKOOO         
 0.000000078508  OO4002   CH2(OH)CH(OH)CH(OH)CH2(OH)                                                                                                OOOO           
 0.000112023084  NO4002   CH2(OH)CH(OH)CH(OH)CH2(ONO2)                                                                                              NOOO           
 0.000000296738  AO6003   CH2(OH)CH(OH)CH(OH)CH2CH(OH)CO(OH)                                                                                        AOOOO          
 0.000000219936  GO6004   CH2(OH)CH(OH)CH(OH)CH2CH(OH)CO(OOH)                                                                                       GOOOO          
 0.000000606035  PO6003   CH2(OH)CH(OH)CH(OH)CH2CH(OH)CO(OONO2)                                                                                     POOOO          
