PA6002    2.40E-11
AH5004    3.00E-11
AH5001    3.86E-11
AD5004    6.69E-11
AD2000    1.34E-11
PA6001    5.27E-12
TH600I    3.63E-11
HN500I    1.40E-11
HH600I    4.69E-11
NN6008    2.21E-11
HN600N    2.61E-11
AN5002    9.50E-12
PN3000    1.92E-13
NN5008    2.22E-12
PH600E    1.48E-11
AN6004    2.95E-12
GK6001    7.54E-12
HN5007    1.06E-11
NN5006    2.29E-11
GN4001    4.66E-12
HD500C    5.34E-11
PN600D    4.79E-12
DD4004    4.40E-11
DD3002    2.58E-11
AG5000    7.90E-12
DD5007    3.45E-11
HN4000    3.10E-11
HH500C    4.56E-11
AN4000    3.47E-12
ND4004    1.77E-11
HN5009    3.95E-11
PN5008    1.57E-11
ND4005    3.52E-11
HN500H    4.15E-11
AH3000    1.14E-11
AN6005    3.63E-11
GN600A    3.30E-11
AN6006    4.39E-12
GN600C    5.18E-12
GH3001    2.36E-11
ND4003    2.17E-11
HO4000    2.74E-11
NN3000    1.34E-12
AN5001    2.39E-11
AN5000    3.00E-11
HH4007    7.64E-11
ND600c    5.32E-11
AN6003    2.42E-11
PH600F    2.44E-11
AD5003    7.27E-11
GN5003    6.06E-12
NN4001    2.14E-11
NN4002    3.81E-12
NN4000    1.46E-11
PN600H    6.51E-12
GN6007    5.83E-12
NN5009    1.18E-11
PG3000    3.18E-12
NN6009    3.66E-11
HN500M    1.23E-11
ND500E    3.45E-11
PK3000    2.91E-12
PH3001    7.45E-12
GO5000    2.46E-11
HD600d    6.21E-11
TN600C    7.52E-12
HH500B    3.09E-11
AG6001    9.31E-12
TH600N    3.50E-11
PD6007    8.04E-11
AK6001    4.53E-12
PN6008    2.81E-11
DD600D    5.28E-11
NO3001    1.30E-11
TN600D    1.49E-12
PK6002    5.91E-11
ND500C    3.61E-11
AA5000    7.53E-12
GN5004    1.90E-11
NN600A    3.55E-11
DK600G    2.45E-11
HN500J    3.09E-11
NN600D    1.62E-11
AN600C    2.40E-12
DK3000    2.24E-11
NK5003    1.17E-11
PN4004    4.61E-12
GN3000    3.53E-12
NN500C    1.02E-12
NN4003    1.04E-12
NN600B    2.24E-11
AN6008    3.56E-12
PK4000    2.98E-12
GK4000    6.78E-12
NN5005    2.62E-11
AN4001    1.84E-12
PN6007    2.85E-11
PA3000    5.81E-13
GN600D    1.03E-11
AN5003    4.29E-12
PK5000    1.75E-11
PK5001    1.20E-11
HN3002    1.11E-11
TH600T    3.23E-11
DK600F    2.19E-11
NN500B    2.19E-12
DO3001    3.59E-11
NN500A    3.47E-11
AO5000    3.05E-11
AA6000    2.76E-11
HN400F    3.45E-11
GH600E    3.53E-11
AA6001    7.53E-12
ND4006    1.82E-11
PN3001    1.15E-12
GG3000    6.97E-12
HN600O    4.36E-11
GD6007    8.53E-11
GH600F    4.61E-11
HN3003    1.81E-11
HD600a    1.40E-10
HO3002    4.80E-11
AH3001    1.71E-11
AN5004    1.73E-11
NN600C    1.52E-11
DD600E    1.29E-10
NO4000    1.24E-11
PO5001    3.08E-11
GK6002    6.29E-11
HO4001    1.46E-11
PN2000    1.23E-14
GN4004    8.00E-12
PO5002    8.18E-12
ND600i    1.62E-11
ND600j    3.66E-11
DD4003    5.82E-11
PH600i    3.62E-11
HK3000    8.77E-12
OO3001    5.45E-11
AG3000    3.96E-12
PH600M    4.47E-11
GN3001    4.82E-12
ND4009    2.64E-11
GK5000    2.06E-11
AD6006    1.01E-10
PK6004    1.19E-11
GK5001    1.51E-11
NO3002    3.90E-12
GN6008    3.18E-11
AH600B    2.71E-11
TN600E    1.17E-11
AN3000    9.87E-13
PO3001    9.20E-12
DK4002    2.11E-11
NN500D    7.52E-12
AK6002    5.99E-11
NN500H    6.55E-12
ND500D    7.59E-11
PN6009    2.99E-11
ND400A    1.59E-11
ND3003    1.33E-11
HN500O    5.55E-11
DO4003    7.90E-11
DD5006    9.38E-11
ND600d    6.47E-11
HD600i    6.23E-11
HH400B    1.55E-11
PK4001    2.07E-13
HN4009    1.34E-11
HH4009    1.33E-11
